@relation Weather

@attribute DateTime date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute Tempature numeric
@attribute Humidity numeric
@attribute Preasure numeric
@attribute Description {Clear,'Partly cloudy',Overcast,Drizzle,'Shower In Vicinity','Light Rain Shower, Rain Shower','Light Rain','Patchy rain possible','Light Rain, Mist','Shallow Fog','Patches Of Fog',Mist,Sunny,Fog,'Shallow Fog, Mist',Rain,'Light Rain, Rain','Heavy Drizzle, Rain','Heavy Drizzle, Haze, Light Rain Shower','Rain Shower','Light Rain, Rain Shower','Shower In Vicinity, Rain Shower','Rain, Light Rain Shower, Rain Shower','Light Drizzle','Light Rain Shower','Rain, Light Rain, Rain Shower','Light Drizzle, Rain','Light Drizzle, Rain Shower','Rain, Mist, Light Rain Shower','Rain, Haze, Rain Shower','Rain, Haze','Light Rain, Rain Shower, Heavy Rain','Heavy Rain','Drizzle, Heavy Rain','Light Rain, Heavy Rain','Rain, Heavy Rain','Mist, Heavy Rain Shower','Heavy Rain Shower','Rain With Thunderstorm','Light rain shower','Rain, Light Rain','Shallow Mist','Light Rain, Fog','Shallow Fog, Fog','Rain Shower, Light Rain Shower','Patches Of Fog, Fog','Fog, Mist'}
@attribute Rain numeric
@attribute 'Wind Speed' numeric
@attribute 'Wind Direction ' numeric
@attribute Visibility numeric
@attribute 'Cloud Cover' numeric
@attribute 'Feels Like' numeric
@attribute UV numeric
@attribute 'Outside Temp' numeric

@data
2019-05-01T12:00:38,26.8,45.1,1026,Sunny,0,9,150,10,0,14,4,14
2019-05-01T13:00:38,28.7,43.4,1025.3,Sunny,0,9,150,10,0,14,4,14
2019-05-01T14:00:38,30,40.6,1025.3,Sunny,0,17,220,10,0,16,5,16
2019-05-01T15:00:38,30.7,41.7,1025.1,Sunny,0,19,210,10,0,16,5,16
2019-05-01T16:00:38,30.5,41.4,1024.9,Sunny,0,20,210,10,0,16,5,16
2019-05-01T17:00:38,30,41.6,1025,Sunny,0,20,210,10,0,14,5,15
2019-05-01T18:00:38,28.8,42.2,1025.2,Clear,0,19,210,10,0,12,0,14
2019-05-01T19:00:39,29.7,46.9,1025.6,Clear,0,17,220,10,0,13,0,14
2019-05-01T20:00:38,32.1,38.7,1025.9,Clear,0,13,220,10,0,12,0,13
2019-05-01T21:00:39,32.3,37.7,1026,Clear,0,9,210,10,0,12,0,13
2019-05-01T22:00:39,32,37,1026.3,Clear,0,6,130,10,0,12,0,12
2019-05-01T23:00:39,31,36.5,1026.3,Clear,0,4,160,10,0,11,0,11
2019-05-02T00:00:39,29.3,35.8,1025.7,Clear,0,2,110,10,0,10,0,10
2019-05-02T01:00:38,28,38,1025.4,Clear,0,0,0,10,0,10,0,10
2019-05-02T02:00:39,26.9,38.6,1025.1,Clear,0,2,30,10,0,9,0,9
2019-05-02T03:00:38,25.9,39.1,1024.8,Clear,0,4,110,10,0,8,0,8
2019-05-02T04:00:38,24.9,36.5,1024.6,Clear,0,2,150,10,0,8,0,8
2019-05-02T05:00:38,24.2,39.7,1024.6,Clear,0,6,120,10,0,7,0,8
2019-05-02T06:00:38,23.5,39.6,1024.5,Clear,0,4,110,10,0,8,0,8
2019-05-02T07:00:38,22.8,40.9,1024.7,'Partly cloudy',0,2,150,10,50,8,0,8
2019-05-02T08:00:38,22.3,40.8,1024.6,Sunny,0,6,140,10,0,8,3,9
2019-05-02T09:00:39,23,40.7,1025.1,Sunny,0,6,180,10,0,11,4,11
2019-05-02T10:00:39,24.7,42.6,1025,Sunny,0,6,160,10,0,12,4,12
2019-05-02T11:00:38,26.2,44.5,1024.9,'Partly cloudy',0,6,180,10,75,13,4,13
2019-05-02T12:00:39,27.7,44.6,1024.5,Overcast,0,11,190,10,100,14,4,15
2019-05-02T13:00:37,28.5,45.5,1023.8,Overcast,0,11,190,10,100,14,4,15
2019-05-02T14:00:38,29.8,43.6,1023.5,'Partly cloudy',0,15,210,10,75,17,5,17
2019-05-02T15:00:38,30.6,43.8,1023.6,'Partly cloudy',0,17,220,10,75,17,5,17
2019-05-02T16:00:38,30.7,43.5,1023.1,'Partly cloudy',0,20,210,10,75,18,5,18
2019-05-02T17:00:38,30.4,43.7,1023,Overcast,0,24,210,10,100,17,4,17
2019-05-02T18:00:38,30.1,43.7,1023.2,'Partly cloudy',0,20,210,10,75,17,0,17
2019-05-02T19:00:40,29.7,43.4,1023.3,Overcast,0,24,220,10,100,17,0,17
2019-05-02T20:00:37,30.2,43.5,1023.8,Overcast,0,19,210,10,100,17,0,17
2019-05-02T21:00:38,30.5,43.1,1024.1,Overcast,0,19,220,10,100,17,0,17
2019-05-02T22:00:38,30.4,43.5,1024.2,'Partly cloudy',0,19,210,10,75,16,0,16
2019-05-02T23:00:39,29.9,43.7,1023.9,Overcast,0,15,230,10,100,16,0,16
2019-05-03T00:00:38,29.1,44.1,1023.6,Overcast,0,17,230,10,100,16,0,16
2019-05-03T01:00:38,28.9,44.4,1023.4,'Partly cloudy',0,17,240,10,75,16,0,16
2019-05-03T02:00:37,28.5,45,1023.2,'Partly cloudy',0,13,240,10,50,14,0,15
2019-05-03T03:00:39,28.1,43.5,1023,'Partly cloudy',0,9,220,10,75,15,0,15
2019-05-03T04:00:43,27.5,44.5,1023,'Partly cloudy',0,2,200,10,75,14,0,14
2019-05-03T05:00:38,26.8,44.9,1023.1,'Patches Of Fog',0,0,0,3,25,12,0,12
2019-05-03T06:00:38,26.1,44.8,1023.7,'Shallow Mist',0,2,100,10,75,12,0,12
2019-05-03T07:00:37,26,45.2,1023.9,Clear,0,2,10,10,0,11,0,11
2019-05-03T08:00:38,25.8,46.5,1024.4,'Patches Of Fog',0,2,120,1,0,11,3,11
2019-05-03T09:00:39,26.4,44.4,1024.9,Sunny,0,2,40,10,0,14,4,14
2019-05-03T10:00:38,27.8,45.2,1025.1,'Partly cloudy',0,4,130,10,50,16,5,15
2019-05-03T11:00:38,29.5,47.1,1025.4,Sunny,0,6,150,10,0,16,5,16
2019-05-03T12:00:38,31.2,48.7,1025.1,'Partly cloudy',0,9,230,10,75,17,5,17
2019-05-03T13:00:39,32.6,47,1024.4,'Partly cloudy',0,9,230,10,75,17,5,17
2019-05-03T14:00:38,34.1,45.4,1024.1,Sunny,0,9,240,10,0,19,5,19
2019-05-03T15:00:38,34.8,43.5,1024.1,Sunny,0,11,230,10,0,19,5,19
2019-05-03T16:00:38,34.5,43.9,1024.5,Sunny,0,15,230,10,0,19,5,19
2019-05-03T17:00:39,33.7,45.7,1024.7,Sunny,0,17,210,10,0,19,5,19
2019-05-03T18:00:43,32.2,44.5,1025.2,Clear,0,19,220,10,0,17,0,17
2019-05-03T19:00:39,32.2,43.5,1025.7,Clear,0,11,220,10,0,16,0,16
2019-05-03T20:00:39,31.6,43.2,1026.1,Clear,0,7,230,10,0,15,0,15
2019-05-03T21:00:39,30.8,43.5,1026.3,'Partly cloudy',0,7,230,10,25,15,0,15
2019-05-03T22:00:43,30.2,43.1,1026.6,'Partly cloudy',0,4,120,10,50,16,0,15
2019-05-03T23:00:38,28.5,44.1,1026.5,Clear,0,0,0,6,0,14,0,14
2019-05-04T00:00:39,27.5,44.8,1026.5,'Shallow Fog',0,6,50,10,0,13,0,13
2019-05-04T01:00:39,26.6,44.7,1026.7,'Shallow Fog',0,4,30,10,0,12,0,12
2019-05-04T02:00:39,25.9,44.8,1026.9,'Patches Of Fog',0,4,20,3,75,12,0,12
2019-05-04T03:00:39,25.2,44.2,1026.8,Fog,0,2,70,0,60,12,0,12
2019-05-04T04:00:39,24.7,44.3,1026.7,Fog,0,0,0,19,60,13,0,13
2019-05-04T05:00:39,24.2,44.3,1026.9,Fog,0,4,140,0,60,12,0,12
2019-05-04T06:00:38,23.9,41,1027.2,Fog,0,0,0,18,60,12,0,12
2019-05-04T07:00:39,24.3,44,1027.4,'Light Rain, Fog',0,4,200,0,60,11,0,11
2019-05-04T08:00:38,24.3,43.1,1027.7,Fog,0,2,130,17,60,11,3,11
2019-05-04T09:00:39,24.5,43.6,1027.8,Fog,0,2,170,17,60,11,3,11
2019-05-04T10:00:38,26.1,45.6,1027.8,Fog,0,4,120,17,60,12,3,12
2019-05-04T11:00:38,28,50.8,1027.8,Fog,0,4,120,0,60,13,3,13
2019-05-04T12:00:38,30.1,50.2,1027.4,Fog,0,6,130,0,60,14,3,14
2019-05-04T13:00:37,31.1,49.4,1026.4,Fog,0,6,130,0,60,14,3,14
2019-05-04T14:00:38,33.1,44.7,1025.7,Sunny,0,6,210,10,0,16,5,16
2019-05-04T15:00:39,32.4,45.7,1025.5,Sunny,0,6,160,10,0,17,5,17
2019-05-04T16:00:39,32.2,45.4,1025.4,'Partly cloudy',0,9,360,10,25,19,5,19
2019-05-04T17:00:38,31.7,47.6,1025.7,'Partly cloudy',0,4,230,10,75,18,5,18
2019-05-04T18:00:38,31.7,45.3,1026,'Partly cloudy',0,11,30,10,25,17,0,17
2019-05-04T19:00:43,30.6,44.3,1026.4,Clear,0,4,50,10,0,16,0,16
2019-05-04T20:00:43,29.8,44.2,1026.6,Clear,0,4,50,10,0,15,0,14
2019-05-04T21:00:38,30,42.7,1026.8,Clear,0,6,90,10,0,14,0,14
2019-05-04T22:00:39,32.6,40.1,1027.1,Clear,0,2,90,10,0,14,0,14
2019-05-04T23:00:38,32.6,39.7,1027,'Shallow Fog',0,4,110,10,0,13,0,13
2019-05-05T00:00:38,31,39.8,1027,'Shallow Fog, Fog',0,2,60,10,0,13,0,13
2019-05-05T01:00:39,29.6,41.2,1027.1,'Shallow Fog, Fog',0,4,100,10,25,12,0,12
2019-05-05T02:00:38,28.6,41.3,1026.4,Fog,0,4,90,6,25,12,0,12
2019-05-05T03:00:39,27.9,41.8,1026.1,Fog,0,4,30,10,0,12,0,12
2019-05-05T04:00:39,26.8,42,1025.8,Fog,0,4,40,8,25,11,0,11
2019-05-05T05:00:39,25.9,41.7,1025.7,Fog,0,2,30,10,0,11,0,11
2019-05-05T06:00:38,25.4,42.2,1025.8,'Shallow Fog, Fog',0,4,190,8,0,11,0,11
2019-05-05T07:00:37,24.7,42.7,1026.2,'Shallow Fog',0,0,0,10,0,9,0,9
2019-05-05T08:00:40,24.5,42.1,1027,'Shallow Fog',0,4,210,10,0,11,3,11
2019-05-05T09:00:48,24.6,44.1,1027.3,Sunny,0,0,0,10,0,13,4,13
2019-05-05T10:00:38,25.7,44.7,1027.3,Sunny,0,6,120,10,0,14,4,14
2019-05-05T11:00:41,28.6,52.8,1027,Sunny,0,4,110,10,0,17,5,17
2019-05-05T12:00:38,30.8,48.9,1026.7,Sunny,0,4,120,10,0,18,5,18
2019-05-05T13:00:38,32.1,49,1025.8,Sunny,0,4,120,10,0,18,5,18
2019-05-05T14:00:38,31.9,47.1,1025.4,Sunny,0,6,200,10,0,19,5,19
2019-05-05T15:00:38,32.9,45.4,1025.2,Sunny,0,7,220,10,0,19,5,19
2019-05-05T16:00:38,32.9,44.4,1025.1,'Partly cloudy',0,6,210,10,50,19,5,19
2019-05-05T17:00:38,32.1,44.3,1025.2,'Partly cloudy',0,6,60,10,25,20,6,20
2019-05-05T18:00:44,32.2,45.2,1025.5,Clear,0,9,20,10,0,16,0,16
2019-05-05T19:00:38,32.1,45.2,1025.8,Clear,0,7,10,10,0,14,0,14
2019-05-05T20:00:40,30.6,43.4,1026.3,Clear,0.1,4,40,10,0,15,0,14
2019-05-05T21:00:38,29.8,42.6,1026.8,Clear,0.1,4,120,10,0,15,0,14
2019-05-05T22:00:39,29.6,43.2,1027.2,Clear,0.1,2,20,10,0,13,0,13
2019-05-05T23:00:39,27.8,44,1027.1,Clear,0,2,110,10,0,13,0,13
2019-05-06T00:00:40,26.9,44.7,1027.2,Clear,0,2,80,10,0,12,0,12
2019-05-06T01:00:39,26.3,44.6,1027.2,'Partly cloudy',0,2,90,10,25,12,0,12
2019-05-06T02:00:39,25.9,47.1,1027,Clear,0,0,0,10,0,12,0,12
2019-05-06T03:00:39,25.3,45.7,1026.6,Clear,0,4,140,10,0,12,0,12
2019-05-06T04:00:38,25.1,45.2,1026.8,Clear,0,2,120,10,0,11,0,11
2019-05-06T05:00:41,24.6,43.4,1026.9,Clear,0,6,160,10,0,11,0,11
2019-05-06T06:00:40,24.4,44.9,1026.9,Clear,0,6,140,10,0,11,0,11
2019-05-06T07:00:38,24.9,41.9,1027.2,'Shallow Fog, Mist',0,0,0,10,0,10,0,10
2019-05-06T08:00:38,24.9,44.8,1027.4,Sunny,0,4,110,10,0,10,4,10
2019-05-06T09:00:41,25.3,48,1028.2,Sunny,0,6,130,10,0,12,4,12
2019-05-06T10:00:38,26.1,46.5,1028.2,Sunny,0,0,0,10,0,14,4,14
2019-05-06T11:00:43,26.7,47.6,1028.3,Sunny,0,7,150,10,0,14,4,14
2019-05-06T12:00:37,27.8,47.7,1028.1,Sunny,0,2,80,10,0,16,5,16
2019-05-06T13:00:38,28.9,49.9,1027.6,Sunny,0,2,80,10,0,16,5,16
2019-05-06T14:00:38,29.7,48.9,1027.4,'Partly cloudy',0,13,50,10,25,19,5,19
2019-05-06T15:00:39,30.3,48.3,1027.5,Sunny,0,13,40,10,0,19,5,19
2019-05-06T16:00:40,30.3,47.6,1027.3,Sunny,0,9,40,10,0,19,5,19
2019-05-06T17:00:47,30.1,47.3,1027.7,'Partly cloudy',0,7,60,10,75,18,5,18
2019-05-06T18:00:39,30.4,46.9,1028,'Partly cloudy',0,6,60,10,25,16,0,16
2019-05-06T19:00:38,32.4,46.2,1028.4,Clear,0,6,50,10,0,15,0,15
2019-05-06T20:00:38,33.9,41,1028.6,Clear,0,4,130,10,0,16,0,15
2019-05-06T21:00:45,33.6,43.4,1028.9,'Partly cloudy',0,4,110,10,25,15,0,14
2019-05-06T22:00:38,33.1,42.5,1029.1,Clear,0,4,70,10,0,15,0,14
2019-05-06T23:00:39,32.5,41.6,1029.1,Clear,0,0,0,10,0,13,0,13
2019-05-07T00:00:38,30.9,42.4,1028.7,Clear,0,6,10,10,0,13,0,13
2019-05-07T01:00:38,30,40.5,1028.6,Clear,0,2,100,10,0,12,0,12
2019-05-07T02:00:39,28.9,43.8,1028.1,Clear,0,2,140,10,0,13,0,13
2019-05-07T03:00:38,28.1,43.4,1027.9,Clear,0,2,80,8,0,12,0,12
2019-05-07T04:00:39,27.5,44.2,1027.3,'Shallow Fog',0,0,0,10,75,11,0,11
2019-05-07T05:00:38,26.8,43.6,1027.6,'Partly cloudy',0,2,140,10,50,12,0,12
2019-05-07T06:00:38,26.7,45.8,1027.4,Clear,0,6,140,9,0,11,0,11
2019-05-07T07:00:38,26.5,45.8,1027.5,'Partly cloudy',0,9,130,10,25,10,0,11
2019-05-07T08:00:38,26.4,45.6,1027.6,Sunny,0,11,120,10,0,11,4,12
2019-05-07T09:00:44,27,45.2,1028,'Partly cloudy',0,7,120,10,75,13,4,13
2019-05-07T10:00:38,27.7,47.1,1028.1,'Partly cloudy',0,11,120,10,25,16,5,16
2019-05-07T11:00:38,28.8,48.9,1027.9,Sunny,0,15,80,10,0,19,5,19
2019-05-07T12:00:39,30.4,48.3,1027.3,'Partly cloudy',0,22,50,10,50,20,6,20
2019-05-07T13:00:38,31,49.5,1026.7,'Partly cloudy',0,22,50,10,50,20,6,20
2019-05-07T14:00:38,31.4,47.6,1026.3,'Partly cloudy',0.1,20,60,10,75,20,6,20
2019-05-07T15:00:38,32.6,48.1,1025.7,'Partly cloudy',0.1,19,60,10,75,20,6,20
2019-05-07T16:00:39,32.9,43.7,1025.4,'Partly cloudy',0.1,19,50,10,75,19,5,19
2019-05-07T17:00:47,31.9,45.4,1025.7,Overcast,0.1,17,50,10,100,19,4,19
2019-05-07T18:00:38,31.3,44.9,1025.9,Clear,0.1,13,30,10,0,17,0,17
2019-05-07T19:00:38,30,45,1026.6,'Partly cloudy',0.1,7,50,10,50,15,0,15
2019-05-07T20:00:38,30.7,47.7,1026.6,'Partly cloudy',0,7,70,10,75,15,0,15
2019-05-07T21:00:37,30.5,44.9,1026.9,'Partly cloudy',0,11,70,10,75,16,0,16
2019-05-07T22:00:38,30.8,44.8,1027,'Partly cloudy',0,11,60,10,50,14,0,15
2019-05-07T23:00:38,29.7,42.5,1026.4,Clear,0,11,70,10,0,13,0,14
2019-05-08T00:00:40,28.8,42.9,1025.9,Clear,0,9,80,10,0,14,0,14
2019-05-08T01:00:38,28.4,42.9,1025.6,Clear,0,13,70,10,0,12,0,13
2019-05-08T02:00:38,27.9,43.5,1025.2,Clear,0,9,80,10,0,14,0,14
2019-05-08T03:00:39,27.7,43.3,1024.7,Clear,0,4,90,10,0,12,0,12
2019-05-08T04:00:39,27.4,43.3,1024.7,'Partly cloudy',0,4,350,10,50,13,0,13
2019-05-08T05:00:38,27.2,43.2,1024.9,'Partly cloudy',0,2,120,10,25,13,0,13
2019-05-08T06:00:38,26.9,42.9,1024.9,Clear,0,2,120,10,0,13,0,13
2019-05-08T07:00:38,26.4,44,1024.9,'Partly cloudy',0,0,0,10,50,13,0,13
2019-05-08T08:00:38,26.4,44,1025,'Partly cloudy',0,4,90,10,50,12,4,12
2019-05-08T09:00:38,26,44.2,1024.9,Sunny,0,4,120,10,0,13,4,13
2019-05-08T10:00:48,27.1,45.2,1025.1,Sunny,0,13,70,10,0,16,5,16
2019-05-08T11:00:38,28.5,48.7,1025.1,Sunny,0,19,60,10,0,19,5,19
2019-05-08T12:00:38,29.6,48.3,1024.8,'Partly cloudy',0,17,40,10,50,20,6,20
2019-05-08T13:00:38,31.8,47,1023.8,'Partly cloudy',0,17,40,10,50,20,6,20
2019-05-08T14:00:38,32.4,45.6,1023.5,'Partly cloudy',0,20,50,10,75,20,6,20
2019-05-08T15:00:38,32.7,45.2,1023.4,'Partly cloudy',0,20,30,10,25,19,5,19
2019-05-08T16:00:38,32.5,44.7,1023.3,'Partly cloudy',0,20,50,10,50,20,6,20
2019-05-08T17:00:39,31.8,44.6,1023.4,Sunny,0,20,30,10,0,18,5,18
2019-05-08T18:00:37,30.8,43.8,1024.1,Clear,0,11,30,10,0,17,0,17
2019-05-08T19:00:37,31.2,44.3,1024.5,'Partly cloudy',0,6,80,10,75,15,0,15
2019-05-08T20:00:37,33.5,44.3,1024.7,'Partly cloudy',0,9,60,10,75,14,0,14
2019-05-08T21:00:38,32.8,41.7,1024.7,'Partly cloudy',0,6,40,10,75,14,0,14
2019-05-08T22:00:38,32.6,40,1024.6,'Partly cloudy',0,13,60,10,75,14,0,15
2019-05-08T23:00:38,31.7,40.3,1024.5,Clear,0,9,50,10,0,14,0,14
2019-05-09T00:00:38,30.2,41.2,1024.7,Clear,0,13,60,10,0,13,0,14
2019-05-09T01:00:38,29.4,41.6,1024.5,Clear,0,13,60,10,0,13,0,14
2019-05-09T02:00:38,28.4,42.9,1024.4,Clear,0,11,60,10,0,13,0,14
2019-05-09T03:00:39,27.7,42.2,1024.1,'Partly cloudy',0,9,50,10,50,14,0,14
2019-05-09T04:00:38,26.9,41.7,1023.9,Clear,0,11,70,10,0,12,0,13
2019-05-09T05:00:38,26.2,42.8,1023.9,'Partly cloudy',0,11,60,10,75,13,0,14
2019-05-09T06:00:37,25.7,42.9,1024.1,Clear,0,6,60,10,0,13,0,13
2019-05-09T07:00:38,25.1,45.5,1024.3,Clear,0,11,70,10,0,12,0,13
2019-05-09T08:00:38,24.7,43.7,1024.7,Sunny,0,11,70,10,0,12,4,13
2019-05-09T09:00:38,25.6,43.4,1025,Sunny,0,15,60,10,0,16,5,16
2019-05-09T10:00:38,26.9,44.3,1025,Sunny,0,15,60,10,0,18,5,18
2019-05-09T11:00:38,28.9,47.3,1025,'Partly cloudy',0,20,40,10,25,19,5,19
2019-05-09T12:00:38,30.5,47.7,1024.6,'Partly cloudy',0,22,30,10,25,20,6,20
2019-05-09T13:00:38,32.1,46.7,1023.8,'Partly cloudy',0,22,30,10,25,20,6,20
2019-05-09T14:00:38,33.8,44.2,1023,Sunny,0,24,20,10,0,21,6,21
2019-05-09T15:00:39,34.5,43,1022.9,'Partly cloudy',0,24,40,10,50,20,6,20
2019-05-09T16:00:38,33.9,40.5,1022.6,'Partly cloudy',0,26,20,10,50,20,6,20
2019-05-09T17:00:39,33.2,42.7,1023.1,Sunny,0,24,20,10,0,19,5,19
2019-05-09T18:00:38,32.3,43.3,1023,Clear,0,17,30,10,0,18,0,18
2019-05-09T19:00:37,31.6,43.5,1023,Clear,0,17,30,10,0,17,0,17
2019-05-09T20:00:38,32.1,45.6,1023.2,'Partly cloudy',0,17,20,10,25,17,0,17
2019-05-09T21:00:38,31.4,45,1023.4,Clear,0.1,15,30,10,0,17,0,17
2019-05-09T22:00:39,31.6,44.4,1023.3,Clear,0.1,19,20,10,0,17,0,17
2019-05-09T23:00:39,30,45.5,1023.3,Clear,1,15,20,10,0,17,0,17
2019-05-10T00:00:38,29.3,46.1,1023.1,'Partly cloudy',2,17,20,10,75,18,0,18
2019-05-10T01:00:39,29.2,46,1022.9,'Partly cloudy',2.6,19,10,10,75,18,0,18
2019-05-10T02:00:37,28.8,46.1,1022.5,Overcast,2.6,15,10,10,100,18,0,18
2019-05-10T03:00:38,28.4,45.8,1022.5,'Partly cloudy',2.6,13,30,10,75,17,0,17
2019-05-10T04:00:38,28.3,48.6,1022.5,Overcast,2.6,15,10,10,100,18,0,18
2019-05-10T05:00:38,28.3,46.1,1022.8,'Rain Shower',1.8,11,350,10,100,18,0,18
2019-05-10T06:00:38,28.3,46.5,1023,'Rain, Light Rain',0.2,17,330,6,75,16,0,16
2019-05-10T07:00:38,28.4,48.4,1023.2,Rain,0.1,9,350,10,100,16,0,16
2019-05-10T08:00:38,28.5,48.6,1023.9,'Rain Shower, Light Rain Shower',0.1,9,360,6,50,16,4,16
2019-05-10T09:00:38,28.9,48.8,1024.1,'Partly cloudy',0.1,7,360,10,75,16,5,16
2019-05-10T10:00:38,29.8,50.5,1024.9,'Partly cloudy',0,17,320,10,75,17,5,17
2019-05-10T11:00:38,31,50.1,1025.1,'Partly cloudy',0,13,280,10,75,19,5,19
2019-05-10T12:00:38,32.2,50.1,1024.6,Sunny,0,11,230,10,0,20,6,20
2019-05-10T13:00:38,32.9,48.7,1024.2,Sunny,0,11,230,10,0,20,6,20
2019-05-10T14:00:39,34.6,46.2,1023.9,Sunny,0,20,250,10,0,20,6,20
2019-05-10T15:00:37,34.8,46.1,1023.7,Sunny,0,17,240,10,0,20,6,20
2019-05-10T16:00:38,34.7,46.3,1024,Sunny,0,11,230,10,0,20,6,20
2019-05-10T17:00:38,33.7,47.3,1024.3,Sunny,0,13,240,10,0,19,5,19
2019-05-10T18:00:39,33.2,44.6,1024.3,Clear,0,11,240,10,0,17,0,17
2019-05-10T19:00:39,32.2,44.6,1024.9,Clear,0,7,240,10,0,16,0,16
2019-05-10T20:00:38,31.2,45.6,1025.5,Clear,0,6,250,10,0,16,0,16
2019-05-10T21:00:38,30.6,44.7,1025.6,Clear,0.2,4,290,10,0,16,0,15
2019-05-10T22:00:37,30,45.1,1026,Clear,0.1,4,320,10,0,15,0,14
2019-05-10T23:00:37,29,45.8,1025.9,Clear,0.1,6,300,10,0,13,0,13
2019-05-11T00:00:39,28.7,45.6,1026.6,'Patches Of Fog, Fog',0.1,4,90,3,0,15,0,14
2019-05-11T01:00:38,28,46.2,1026.3,Mist,0,4,20,10,0,13,0,13
2019-05-11T02:00:38,27.7,45.8,1026.1,Mist,0,7,360,6,0,12,0,12
2019-05-11T03:00:38,27.3,45.6,1025.6,Mist,0,6,80,5,0,13,0,13
2019-05-11T04:00:38,26.9,45.7,1025.2,'Fog, Mist',0,0,0,0,60,12,0,12
2019-05-11T05:00:38,26.5,45.9,1025.4,Fog,0,4,20,0,60,12,0,12
2019-05-11T06:00:38,26.3,45.5,1025.5,Fog,0,4,70,0,60,13,0,13
2019-05-11T07:00:38,26.2,45.3,1025.9,Fog,0,6,50,1,60,13,0,13
2019-05-11T08:00:38,26,46.1,1026.2,Fog,0,6,10,0,60,13,3,13
2019-05-11T09:00:38,26.2,46.5,1026,Fog,0,6,350,19,60,13,3,13
2019-05-11T10:00:38,27.1,46.5,1026.1,Fog,0,4,240,0,60,15,3,14
2019-05-11T11:00:38,28.2,51.2,1025.7,Fog,0,4,230,1,60,16,4,15
2019-05-11T12:00:38,30.1,50.4,1025.2,Mist,0,4,40,4,100,16,4,16
2019-05-11T13:00:38,31.9,50.3,1024.2,Mist,0,4,40,4,100,16,4,16
2019-05-11T14:00:39,33.4,47.8,1023.4,Sunny,0,6,20,10,0,20,6,20
2019-05-11T15:00:38,33.9,45,1023.4,'Partly cloudy',0,7,360,10,25,20,6,20
2019-05-11T16:00:38,33.7,44.9,1023.5,Sunny,0,9,40,10,0,20,6,20
2019-05-11T17:00:38,32.8,50,1023.6,Sunny,0,11,30,10,0,19,5,19
2019-05-11T18:00:38,32.9,47.4,1024.1,Clear,0,9,30,10,0,16,0,16
2019-05-11T19:00:38,32.5,46.8,1023.6,'Partly cloudy',0,7,10,10,50,15,0,15
2019-05-11T20:00:37,31.6,46.1,1023.5,Clear,0,6,50,10,0,15,0,15
2019-05-11T21:00:37,31.3,45.4,1023.2,Clear,0,9,60,10,0,14,0,14
2019-05-11T22:00:37,30.7,45.3,1023,Clear,0,4,60,10,0,15,0,14
2019-05-11T23:00:38,30.1,46.2,1022.1,'Partly cloudy',0,13,40,10,50,14,0,15
2019-05-12T00:00:38,28.8,47.4,1021.6,'Partly cloudy',0,13,60,10,75,16,0,16
2019-05-12T01:00:37,28,47.7,1021.3,Overcast,0,11,30,10,50,17,0,17
2019-05-12T02:00:39,27.5,47.3,1020.7,'Partly cloudy',0,17,10,10,75,18,0,18
2019-05-12T03:00:38,27.2,48.1,1019.7,'Partly cloudy',0,17,20,10,25,17,0,17
2019-05-12T04:00:38,27.1,47.2,1018.9,'Partly cloudy',0,13,20,10,75,17,0,17
2019-05-12T05:00:38,26.9,46.9,1018.3,'Partly cloudy',0,17,30,10,75,18,0,18
2019-05-12T06:00:38,26.7,47.4,1017.4,'Light Rain',0.1,15,30,10,50,18,0,18
2019-05-12T07:00:38,26.7,47.4,1016.5,Clear,0.1,15,40,10,0,17,0,17
2019-05-12T08:00:38,27,48.3,1016,'Partly cloudy',0.1,20,30,10,75,18,5,18
2019-05-12T09:00:38,27.9,49.9,1015.9,'Partly cloudy',0,28,30,10,75,18,5,18
2019-05-12T10:00:38,28.7,51.5,1015.4,'Partly cloudy',0,37,20,10,75,19,5,19
2019-05-12T11:00:38,29.2,51.7,1014.3,'Partly cloudy',0,37,20,10,75,19,5,19
2019-05-12T12:00:38,30.3,50.3,1013.4,'Light Rain, Rain Shower',0,41,20,10,100,20,5,20
2019-05-12T13:00:38,30.8,51.2,1011.9,'Light Rain, Rain Shower',0,41,20,10,100,20,5,20
2019-05-12T14:00:38,30.9,49.7,1010.8,'Rain Shower',0,46,20,10,75,20,5,20
2019-05-12T15:00:37,30.8,49.2,1008.1,'Light Rain, Rain',0.1,44,20,10,75,19,4,19
2019-05-12T16:00:38,30.6,49.9,1008,'Light Rain, Rain',0.5,46,20,10,100,18,4,18
2019-05-12T17:00:38,30.6,51.4,1006.7,'Rain, Light Rain',0.9,46,10,4,75,17,4,17
2019-05-12T18:00:44,31.4,49.4,1007,'Light Rain, Rain',0.9,48,20,8,75,19,0,19
